Id,y
10093,346.60367818565595
10094,871.6273206485913
10095,-147.01353738653938
10096,443.48993777943093
10097,-30.498432974438895
10098,185.46345753445775
10099,-119.91717151732715
10100,43.57523800180948
10101,58.318571552243256
10102,-197.1524682983984
10103,-70.47160678841232
10104,-342.84605328866706
10105,-29.233589873716657
10106,49.52292929610374
10107,-16.24614413791161
10108,33.775069261607484
10109,-68.88307748324127
10110,25.863399493696097
10111,-617.3142842716964
10112,-185.90441301194946
10113,323.78310610938775
10114,-35.662195722126945
10115,-733.5297711613838
10116,-240.73856264735952
10117,-381.97314662424867
10118,75.31994462169476
10119,36.61032645911642
10120,-28.75627022502432
10121,-481.16062796858984
10122,408.85023042299
10123,-765.0217471991634
10124,178.07269651637154
10125,-7.649879385671152
10126,134.79684623375852
10127,-477.4585142128691
10128,-248.70625301323662
10129,-361.88465722386434
10130,-18.75561174855407
10131,7.795604374434195
10132,-109.10598972538534
10133,-63.07374524219506
10134,591.8231837349167
10135,259.61263369662953
10136,-279.86583200876703
10137,93.22535940051853
10138,-427.287315419135
10139,84.3865663308988
10140,-311.544630644158
10141,11.41926861255985
10142,-297.8314684235841
10143,-331.9289709686442
10144,656.0132305257312
10145,-476.6626813650551
10146,361.1940451337729
10147,-150.18526861192282
10148,299.9467190243261
10149,-191.72143219270592
10150,151.94999511611965
10151,-64.67275781576595
10152,351.24486163063284
10153,-370.636445756272
10154,349.2249817861107
10155,273.52460961680157
10156,783.1971843196876
10157,-124.23788973573849
10158,-155.2200443299082
10159,-506.9556493864118
10160,201.69321238561633
10161,-415.17405715963724
10162,-348.16510516956566
10163,-201.95224108681091
10164,-658.9504470533366
10165,179.34640168171484
10166,124.06925816168756
10167,-209.15025355201686
10168,213.7051347740057
10169,-82.11721023808983
10170,-97.1102698972722
10171,124.26800574647916
10172,50.28991565714429
10173,538.7439592813373
10174,630.0175345543363
10175,217.2592778265442
10176,-491.73374132670847
10177,-131.14175113883437
10178,362.39302241729416
10179,-14.363038055407937
10180,-30.261757361676526
10181,-107.32358076729864
10182,-334.0625929296719
10183,299.5063996464323
10184,-103.47221484505494
10185,179.820499467194
10186,122.20070887900718
10187,86.58037161690787
10188,386.4825605669922
10189,-613.3611745045835
10190,-269.8163873834616
10191,260.73145126228644
10192,-44.620161280428135
10193,-159.15717576416648
10194,-145.2455987935747
10195,447.2282148759994
10196,476.3569859695938
10197,121.79421345327219
10198,-1.5356790561067553
10199,410.74409653877893
10200,90.82809979964614
10201,150.0733695684501
10202,24.033652961547848
10203,273.88663405362877
10204,-154.52926038025163
10205,42.58890150706557
10206,617.3417063168566
10207,38.939360761427736
10208,-91.43610119490312
10209,225.3532747739107
10210,151.0582757708562
10211,-86.91664773646065
10212,-101.71788958007228
10213,161.93776502605468
10214,357.87041410354425
10215,32.145978186554885
10216,-379.1453992002921
10217,-165.94213222367122
10218,257.4539216945413
10219,-124.8385077918418
10220,47.08451472299133
10221,-67.05065138980311
10222,287.17334413416404
10223,836.2674277701619
10224,-78.73329260205466
10225,-293.00922915219576
10226,284.91632646225577
10227,377.95143200822906
10228,-473.94261958972163
10229,-538.8094549766032
10230,-372.9047504031886
10231,-83.37700889968656
10232,157.4620595191122
10233,167.50291456151197
10234,-105.6904057431955
10235,561.1616879176282
10236,-149.35531895746874
10237,196.96680512352293
10238,-33.81991172758063
10239,5.1994198823368585
10240,-121.7084229606325
10241,53.47357981737758
10242,531.2918938411229
10243,-157.60262258937718
10244,-183.7719623926129
10245,643.8322464256642
10246,17.7803060101289
10247,-92.07939719460174
10248,485.49316460507606
10249,-221.23657860793958
10250,490.606505048462
10251,-43.67715915424867
10252,139.93322987117588
10253,207.50447442761106
10254,17.092647024359653
10255,-396.47203316052975
10256,-168.30166761529335
10257,-75.59324100124496
10258,-292.07350780076877
10259,-59.373665346631455
10260,247.36904706438457
10261,206.8311275818549
10262,17.462464464079265
10263,-181.81148500656911
10264,300.17615094548495
10265,-567.6387247955884
10266,311.59327285263566
10267,-9.929511835494392
10268,161.40782304547815
10269,272.38559922972337
10270,55.12245741942517
10271,-15.278267412197652
10272,286.40230194290154
10273,387.88861194347305
10274,-148.5788886363851
10275,171.9523524483962
10276,-411.57059222267856
10277,213.80253827075228
10278,133.9300243737172
10279,-99.01717750124301
10280,-162.41724224558106
10281,-39.07419011347835
10282,-295.1584521832385
10283,141.32481354359658
10284,163.05983005334377
10285,-55.45540146241693
10286,-145.740676093522
10287,16.35046243635325
10288,-364.2985584828276
10289,558.6630187376715
10290,40.05066121900683
10291,67.63734504296983
10292,559.8400846554658
10293,469.80694715741697
10294,-149.49980105452943
10295,-328.8227866996953
10296,425.7713170466746
10297,85.50466241179333
10298,-166.9155370558487
10299,-662.2984070393491
10300,50.28039165300325
10301,-11.35571833295975
10302,-451.81126444953236
10303,78.67283313413094
10304,-386.8187999173561
10305,-273.2273830523729
10306,352.0150454400223
10307,-263.8480409181025
10308,-214.73022299361008
10309,-84.88115489738536
10310,745.8832791254223
10311,-418.9751084522759
10312,739.1991251661932
10313,-469.07742635294665
10314,481.8298448656704
10315,363.20797478743935
10316,-270.25304182071903
10317,-399.59212471613205
10318,234.45728030706567
10319,-38.73469357032752
10320,238.36874871850793
10321,28.697441990183645
10322,238.23095785965455
10323,-130.00744030000033
10324,-681.294561778848
10325,61.580652959544025
10326,-444.9298506709588
10327,-14.713208392839316
10328,680.4767823428571
10329,288.73260649376624
10330,839.9704901556718
10331,416.6574765191812
10332,167.3560372891585
10333,-86.77953786706635
10334,332.7699676004352
10335,-201.33443093425367
10336,-43.62508298784188
10337,-107.90237779609674
10338,-284.03573802517025
10339,232.6085571783274
10340,237.83315171540121
10341,74.39980567720318
10342,255.51770406364534
10343,-168.64961928561002
10344,68.56334601629023
10345,-365.44198172526
10346,189.70649886094537
10347,-369.83324976670997
10348,-250.900243902379
10349,76.31355019623197
10350,-344.9455092337755
10351,-187.42339326812692
10352,482.169756982522
10353,125.75266972885981
10354,450.69194375218694
10355,216.17619018208146
10356,34.341935719305184
10357,57.511455961215844
10358,-211.4194989471259
10359,49.762491809493355
10360,76.11104020758397
10361,-29.19625449044029
10362,33.048958528736264
10363,364.56271216309955
10364,234.4828098731531
10365,-21.79655485909215
10366,-476.93787704780067
10367,43.56765899304592
10368,-310.9572136651708
10369,-46.94111622603768
10370,181.1955810713359
10371,-214.9624298200717
10372,-80.2270603152221
10373,841.2082291657398
10374,102.35678708587014
10375,37.29773804688132
10376,77.3981827596021
10377,435.79452149369126
10378,111.39479265155673
10379,-128.8292241538738
10380,573.0501210583952
10381,48.602468077911816
10382,-68.55414659218721
10383,56.681624505829745
10384,-360.3099319994395
10385,131.90192283450426
10386,-264.5258976334302
10387,-378.79324972499285
10388,-190.09929259976593
10389,862.9152130409626
10390,159.5764966623118
10391,514.0204635801454
10392,61.387667803407965
10393,720.8758958326586
10394,-450.97673103980213
10395,105.89444211999711
10396,-27.532603044003277
10397,-23.435561966771754
10398,331.20599829494745
10399,-156.02456394824023
10400,0.947701838560636
10401,17.232405165319474
10402,143.23908417021335
10403,53.22645139074781
10404,41.0133492697949
10405,-129.39255146834734
10406,430.9165210459306
10407,-427.9096196573551
10408,49.114004852092634
10409,-221.6475803891887
10410,-313.75971218684924
10411,115.24452244706889
10412,96.10097204453504
10413,-399.91598494242163
10414,-8.411407923563896
10415,733.1841324374706
10416,-332.4267664916507
10417,83.6761204219445
10418,339.7927486554422
10419,-35.11570131451441
10420,38.20433543387783
10421,-606.1984890559291
10422,194.27285338946132
10423,155.03155116158192
10424,-111.25647787348157
10425,-63.33937163651666
10426,403.93581872896317
10427,690.9194303358613
10428,75.78129943644981
10429,-340.3154065235751
10430,-195.76159542698062
10431,40.44513870875444
10432,-137.65418796029294
10433,-95.67479658954456
10434,290.84353787250336
10435,568.4646813472775
10436,351.21865075407595
10437,194.71516658168392
10438,-312.1508420871944
10439,-518.3107868724486
10440,-80.75158048061445
10441,-109.91053830578556
10442,491.410836475196
10443,371.4851448604936
10444,343.8566446684357
10445,114.60785397368272
10446,-315.20442190988314
10447,83.10396509306977
10448,-82.59915101774243
10449,-182.21902722527727
10450,-294.9172924513039
10451,-294.2105553148693
10452,611.547041735651
10453,-34.75613410359162
10454,-115.04157690057771
10455,263.27933790237773
10456,346.05651209283826
10457,194.61161526911104
10458,257.35614963849423
10459,-303.208094927116
10460,-173.19591085705846
10461,-88.53983448578339
10462,137.60161200011433
10463,337.0486492780666
10464,155.72523460362717
10465,-250.29079290523987
10466,148.06340015143462
10467,333.68218860937634
10468,-260.3363923834265
10469,340.3079092279146
10470,224.68535571269553
10471,-607.2797170619315
10472,-54.85959294091802
10473,-685.0910817258435
10474,268.2582707785931
10475,108.79743563388303
10476,-233.1676171727217
10477,115.89088157850352
10478,75.2887546149845
10479,312.5869539403424
10480,78.42590704679479
10481,-509.6307964395834
10482,142.1529457847468
10483,-567.6096744598846
10484,99.1978441101291
10485,181.76569364681026
10486,-27.40709839435834
10487,-646.8210508159766
10488,-261.63281625029833
10489,-398.8768891978149
10490,-259.41075205618296
10491,-252.05740356799058
10492,-25.647967227333933
10493,-479.3579494231406
10494,109.9106861902192
10495,161.94257969114048
10496,-436.80717423975557
10497,-66.01220442256894
10498,-73.60538265407101
10499,51.002739446194894
10500,7.609681032164946
10501,-38.39048673108425
10502,493.5959706069291
10503,-303.44908054448615
10504,285.3630587606861
10505,236.93082121946344
10506,-112.90288738209141
10507,-104.91639705404546
10508,70.11071172015254
10509,-334.402180774618
10510,-526.1520613513325
10511,26.69512668154096
10512,16.625076878907837
10513,-282.62391868623956
10514,-156.7643892232489
10515,-368.7038524010552
10516,87.26698388397243
10517,9.621961449395261
10518,159.33855433394947
10519,737.8354361900713
10520,-63.52561489683761
10521,253.3923454040674
10522,-195.4792622604792
10523,-233.6040627570068
10524,672.0430027603304
10525,161.02647811634043
10526,-86.92388588378311
10527,767.4499376317859
10528,300.1434547015418
10529,-264.6332621205312
10530,506.8069224983675
10531,413.7325757860605
10532,-227.9556542045871
10533,270.7218219182453
10534,166.2721453884312
10535,467.8359469952976
10536,691.0141927413322
10537,-235.19550162577414
10538,-204.49475633783493
10539,235.56549902567005
10540,481.5082289895033
10541,-404.28637162617053
10542,499.63459887902343
10543,-280.4236242835583
10544,349.6353570127736
10545,56.279218559325926
10546,377.783824199552
10547,58.23929412508204
10548,424.29981217464865
10549,85.8004124415472
10550,-252.99288852459034
10551,172.86784495502107
10552,-190.10660020571547
10553,306.9642865236696
10554,-179.1176649334249
10555,-155.7759049400485
10556,-208.75257057910898
10557,-257.42597802041684
10558,-187.887080457844
10559,178.95968589803292
10560,769.2994246067665
10561,131.45400495646385
10562,-86.33605847725548
10563,-440.78969412879877
10564,522.2063378416933
10565,74.26044537058797
10566,-273.3451908082493
10567,23.885483202722465
10568,-140.88619011673745
10569,337.441893325464
10570,63.42512024403284
10571,-78.1210436056391
10572,-209.41596150610778
10573,-354.3022169957894
10574,261.54958940727414
10575,252.78475303502256
10576,415.33279349639747
10577,-341.4106217749628
10578,-101.54306561728916
10579,-82.98003734434695
10580,-146.19185945083137
10581,-400.9570095088502
10582,114.68810161530668
10583,-318.4094491728412
10584,-27.12865111315227
10585,253.39206355032286
10586,-15.161597235908932
10587,490.27631015669914
10588,67.16055415516024
10589,-583.653630160662
10590,566.8292227808797
10591,-659.7840206113419
10592,-280.34458657663106
10593,-618.484957603464
10594,-403.0815217720826
10595,52.58079586777703
10596,154.13724781790563
10597,-187.1872458864579
10598,45.06432286401895
10599,389.86980245897655
10600,497.4944277009724
10601,-172.60466145696984
10602,-199.4880483069125
10603,146.33213540458814
10604,-745.9314211823639
10605,-230.93578234679612
10606,-157.737688235105
10607,170.55585672160578
10608,58.52819579127433
10609,21.778235377084048
10610,-33.84543238859491
10611,527.0115321450188
10612,370.3597932478215
10613,-83.70884929336702
10614,-297.86678182751785
10615,379.6300416409039
10616,-194.49981867886405
10617,-59.08115423923954
10618,-59.05074145608441
10619,-265.79533104064063
10620,-488.3242148449633
10621,-28.133316815095778
10622,-110.89724251664018
10623,642.5198198743135
10624,-25.104958245574895
10625,368.27465472014734
10626,274.7992135270425
10627,416.52612933638363
10628,110.57324867984325
10629,561.3783520521665
10630,497.1437621157768
10631,-201.60987734450956
10632,-370.0522982615882
10633,731.0573724235962
10634,-380.13707915516824
10635,-200.6025155052096
10636,272.08601189375446
10637,269.84058991076233
10638,-243.56399508534474
10639,-80.64209434586856
10640,-467.9770128985534
10641,384.10330917171456
10642,-158.51464076438097
10643,-321.1429089790815
10644,-72.30709812158432
10645,244.89650104863136
10646,-111.76687989927697
10647,-71.30354161628641
10648,-97.14900534513912
10649,387.9928529444634
10650,134.07976082545466
10651,-372.7245397183448
10652,-153.89734891410538
10653,376.0557246783063
10654,-45.066999727282294
10655,29.111024201618523
10656,-164.38841371392454
10657,291.38028755702345
10658,-389.64290898924594
10659,-145.4538136607275
10660,276.5061419927233
10661,-134.09381091719075
10662,82.94811155481128
10663,143.77337061052765
10664,230.85377823040818
10665,649.8980469913483
10666,188.1001141039926
10667,170.7722161437635
10668,-533.8474844790469
10669,-516.1349688253713
10670,-356.78697467216494
10671,480.90374320564797
10672,-54.535992961677124
10673,-272.6605720403794
10674,-89.16369341976593
10675,-97.40004082496239
10676,-264.2980377506255
10677,-558.8516759610397
10678,-18.223173989824215
10679,238.683378587981
10680,-107.49682687897524
10681,-439.7371496922749
10682,-366.0873776204496
10683,540.4744022919003
10684,-335.9192295399906
10685,128.98481364662382
10686,-360.46505927788485
10687,-211.0145865682005
10688,115.70383605399746
10689,-723.633356224771
10690,380.8939221056093
10691,24.300969805753844
10692,-145.3876145274093
10693,-157.28295617853752
10694,134.10336003673103
10695,215.9571007711637
10696,-310.20616373438986
10697,18.018883693843083
10698,-287.1696947296564
10699,-244.8288894362398
10700,-126.1519063210306
10701,-276.8510336972003
10702,-63.902823195384855
10703,-268.2907419843638
10704,80.99060618707665
10705,135.49197649147834
10706,265.86171737073767
10707,290.15338931857315
10708,72.85750706987635
10709,-88.64501838284349
10710,-562.5238017086133
10711,-257.968591664593
10712,-88.32818773227689
10713,-608.9048913545764
10714,16.648129846868503
10715,-117.99664144508682
10716,244.4881358582515
10717,60.96132064652632
10718,640.8504726114277
10719,15.073592658661628
10720,135.00644430477303
10721,39.523374533232385
10722,86.44560574134348
10723,20.337654615454287
10724,217.4424202319797
10725,-8.574845990248729
10726,172.39758731739954
10727,-326.00374877329176
10728,347.58134072403794
10729,128.95803909114747
10730,-379.75008861295396
10731,-134.70695705662663
10732,153.56888514342194
10733,-72.12278608897095
10734,183.30848830572737
10735,-456.53877619138035
10736,152.2753016259959
10737,-20.658280599070363
10738,245.62232835465775
10739,776.400972823356
10740,-320.14345296022634
10741,-479.3197082847778
10742,-69.75434860290741
10743,-372.0104531960501
10744,397.2822473818068
10745,94.9729302515415
10746,-545.8700939849748
10747,92.71733084803249
10748,456.62324679869647
10749,140.33519629204022
10750,-542.6167845034424
10751,33.256178473056686
10752,237.54555311936656
10753,-260.51478060377417
10754,-227.74117804894493
10755,-18.37420794464452
10756,357.23207935779203
10757,234.16866322379437
10758,309.04949086471606
10759,109.41620907267927
10760,297.0462771953374
10761,431.2827186897727
10762,-285.9027541516844
10763,-461.1231850605642
10764,458.8411685202924
10765,-35.13247865793481
10766,-138.96677867277975
10767,435.8781113541389
10768,-327.55173248124265
10769,-16.175842225601965
10770,32.687383150970646
10771,-143.11036093613325
10772,-82.91163796819346
10773,-26.395849579090306
10774,-295.9065424837696
10775,-300.9445513092775
10776,-157.03746176056194
10777,-444.1054251705686
10778,55.542959233744384
10779,136.09573343373825
10780,-59.93423441413742
10781,774.7869393558551
10782,-291.8214694025422
10783,449.6545133580529
10784,-231.20082491305217
10785,88.18058840405153
10786,511.6823816159455
10787,27.69891399185529
10788,69.71900343078595
10789,-684.0304286748207
10790,-181.16575418910577
10791,-592.2856835316277
10792,-326.3723044913686
10793,527.5739554313371
10794,-175.98223228892607
10795,555.3273243262521
10796,-40.06219256947719
10797,-242.90961184425646
10798,466.47500983220954
10799,209.7265782177995
10800,112.47399028633866
10801,655.9597092112731
10802,-253.6728820136509
10803,-143.14006436902662
10804,261.90903344912476
10805,-51.43052462098855
10806,-646.5343714931207
10807,-114.1173064551285
10808,126.14931118008049
10809,204.5934628589959
10810,-300.3936136583137
10811,-415.68674588953866
10812,6.449152884280696
10813,72.80107777482945
10814,160.66087208145265
10815,249.31168929181774
10816,-248.285345246563
10817,7.8306299226134435
10818,-466.38382701666006
10819,290.1514440446007
10820,-309.03320656333995
10821,528.6916611956271
10822,372.49384793225306
10823,-328.0862663096858
10824,-94.6587340772503
10825,55.569194140457824
10826,67.3438241903172
10827,-533.6683812491301
10828,-128.10863350344815
10829,-542.9948584464205
10830,54.6346396725792
10831,182.66043483267862
10832,-41.299485730892115
10833,652.8127633917355
10834,-336.965780737888
10835,99.96282019773759
10836,811.790016336707
10837,-346.252116065299
10838,103.69087960098422
10839,487.73608126333346
10840,120.89569101399101
10841,-324.3296740543676
10842,-136.41212971214554
10843,-41.92443003097708
10844,282.70298658023233
10845,345.6203289702041
10846,124.69798534752415
10847,-206.11335283373404
10848,155.93998583214142
10849,-443.7672299433841
10850,-273.3430034005981
10851,195.95033081854612
10852,-30.690040851399555
10853,86.56778659815316
10854,-312.21136188949697
10855,41.00524696145797
10856,307.6751801999469
10857,532.9059494214049
10858,260.16168056338046
10859,362.0055075337362
10860,101.32898120196614
10861,38.44129613989362
10862,20.267674753903403
10863,117.44024988074557
10864,573.6911827078563
10865,-507.5920585145012
10866,-211.7696267104568
10867,-78.39989740428197
10868,-319.57376765957383
10869,-267.44656441833416
10870,-780.8570319676234
10871,50.22998055644308
10872,-298.54901081716633
10873,23.39238652311798
10874,-76.29059741014895
10875,-257.5974704642535
10876,171.56436509796595
10877,-121.6007831624896
10878,-451.3737768554294
10879,81.13533884268293
10880,-212.55249317142705
10881,-3.53492722909493
10882,-408.25548100018597
10883,-158.6513319446575
10884,238.39834201613183
10885,-133.03572327369858
10886,-266.0840826060645
10887,247.74270438194742
10888,347.96654428323706
10889,-511.31524281086604
10890,21.81587121501855
10891,-163.8414096422905
10892,-472.5608363970487
10893,-365.00826715123645
10894,272.43713793224003
10895,92.37376374891537
10896,491.808145684651
10897,-200.03605813581055
10898,144.31490824987424
10899,-554.3580524199999
10900,-449.3575578941593
10901,565.0154801799599
10902,446.31875807462063
10903,309.6973881874135
10904,282.92794140775254
10905,176.19762818996722
10906,-315.1418517603802
10907,612.3377931152995
10908,274.2522312477308
10909,-19.4361730585648
10910,404.6254477705249
10911,47.26648142698553
10912,101.89624080960532
10913,98.14809562777698
10914,-231.35258244372096
10915,136.33612319164305
10916,-150.3100592679481
10917,461.1995499787886
10918,145.69015888427154
10919,-405.82374187556
10920,-405.5525658750978
10921,213.67394365056077
10922,-204.80364027314374
10923,-118.57063791050892
10924,675.230264829072
10925,145.16198786853263
10926,489.68700201996114
10927,-173.76557459369212
10928,89.69168465283622
10929,239.0117915423102
10930,-68.18000068660314
10931,93.66677561513198
10932,-196.5530172200842
10933,-711.753444720095
10934,-104.15023991148833
10935,55.730039501230294
10936,74.24035058478668
10937,625.7495908769056
10938,234.9868848687539
10939,221.5929479387567
10940,61.93159175679404
10941,239.73644833443728
10942,-21.338081818317217
10943,180.16473629709068
10944,14.918627995499353
10945,-374.86568834825124
10946,-397.5149288584035
10947,114.66690843216212
10948,-269.6162287989416
10949,0.13921221448999033
10950,-34.594846760692164
10951,72.73402122667997
10952,-188.80556313903764
10953,-365.5336719234539
10954,-67.5955225542655
10955,19.50117013917964
10956,212.78259013823515
10957,170.72284688263136
10958,48.75605588201972
10959,-239.44652279164688
10960,409.7382051551788
10961,399.8680056503099
10962,18.69310045997658
10963,165.76697195984357
10964,-124.3894534967111
10965,54.99452321278769
10966,640.43207456487
10967,7.578792735556565
10968,-265.0476304100107
10969,1.692733091094286
10970,18.517133621268716
10971,-248.85163930169296
10972,106.8619315465086
10973,251.63914312090924
10974,133.83773953640627
10975,-358.26696137693216
10976,426.2614473176428
10977,71.97842246974037
10978,-322.0875596252213
10979,438.84026750159376
10980,-40.13211449134127
10981,283.80356865292606
10982,-487.90619533258746
10983,-86.93302825214926
10984,-470.8501510916898
10985,73.14648277315251
10986,-688.3900989407988
10987,392.47856756604006
10988,-328.63103749553795
10989,149.3916006346906
10990,321.79311476060667
10991,584.3930870450629
10992,206.7572957002485
10993,36.54822599700813
10994,-37.77828521118782
10995,-551.0517094651384
10996,-107.85120387757063
10997,-176.80602795353224
10998,-356.8894911731824
10999,418.4145841124777
11000,-26.13349601698297
11001,-213.9095136280298
11002,246.57978881987776
11003,-32.01102494971276
11004,-126.73258849582473
11005,26.91449155762054
11006,198.92197376295235
11007,-18.84355441470635
11008,-119.51484607642124
11009,-389.9037605310739
11010,-149.50928607147966
11011,-308.962030214694
11012,-478.77716041375356
11013,-616.72914125228
11014,-25.890829611384373
11015,-133.17659031686287
11016,-633.0587252293201
11017,-32.26329474560774
11018,28.795819581693994
11019,-290.00132364066104
11020,-168.02496539200214
11021,-173.84102001973838
11022,107.279554151665
11023,278.3287852070005
11024,164.7366518159133
11025,596.7860199506159
11026,737.7802177171226
11027,-57.044398703886785
11028,-20.381913027884604
11029,193.11140830024618
11030,150.95242220368158
11031,-340.87792585586664
11032,207.5565702465375
11033,-27.67472612589165
11034,-146.95165736571315
11035,-121.88066829612528
11036,144.4795053298912
11037,333.2095316788957
11038,-452.5131209680466
11039,-208.536846744223
11040,265.84494752360996
11041,-86.19645950050139
11042,-456.0106179223632
11043,-377.7300472014273
11044,277.5566889704552
11045,-98.28816556864496
11046,-258.6774182328505
11047,508.5130216465917
11048,-27.82946676741417
11049,-397.8382252241886
11050,27.29423154804255
11051,55.46090696291118
11052,86.52443961502757
11053,-417.7182670641657
11054,265.0746921743698
11055,126.49537980057347
11056,-731.2337998933441
11057,26.768529070431693
11058,15.172424965472462
11059,603.1491770539615
11060,-68.51036908575946
11061,-630.1588497389256
11062,391.4398950451711
11063,191.26739771271423
11064,-82.79915889804462
11065,874.2798355716824
11066,130.10220965607982
11067,24.825257629838237
11068,10.015684555529791
11069,407.55355195098537
11070,184.93372244983755
11071,699.4013403550845
11072,12.874182171249036
11073,-569.7950312054741
11074,-60.61826753027322
11075,-96.58944292586125
11076,19.660708357383474
11077,30.225969050066528
11078,-107.06858214835685
11079,-23.44815302330937
11080,-16.56348975511437
11081,18.767317998586467
11082,145.95038182220594
11083,-428.1027566009211
11084,-158.17477611037324
11085,-44.37808089678731
11086,-411.29977054483027
11087,218.4210180820256
11088,141.2453078447528
11089,316.6347559705911
11090,93.68023982535556
11091,154.16405402565408
11092,-132.92025023590952
11093,-293.8735713953068
11094,485.30634558787654
11095,-271.229481506856
11096,373.38314717843343
11097,-359.6695987563293
11098,-459.9923044506955
11099,209.05369852328332
11100,46.74008351487575
11101,-767.8965435991798
11102,-153.96946682570604
11103,-66.68289246156863
11104,-15.944035080886632
11105,16.075984345000112
11106,157.03893670157373
11107,585.6578635592914
11108,-259.638105979393
11109,264.48646669308584
11110,171.55865069952824
11111,182.06572554508466
11112,-336.88337336088995
11113,-403.23853870315475
11114,114.57772510795687
11115,161.83644349638928
11116,-628.0447010001042
11117,242.01175305538672
11118,362.8630361176545
11119,60.713706404244206
11120,-359.3112312132579
11121,-379.0818795057247
11122,237.83778494978804
11123,-293.41750913992666
11124,-397.4513792029835
11125,159.58885605132696
11126,365.03747521359554
11127,-720.6128464897358
11128,500.1648657714839
11129,-11.265810006164354
11130,-69.35501502523682
11131,250.86562155967766
11132,-169.30678540802444
11133,120.43720692692636
11134,-39.95315782539326
11135,-520.8790659997452
11136,-631.106105345373
11137,-189.45128724586792
11138,73.57078736644382
11139,39.63813193628242
11140,-459.8374387751037
11141,4.029071723496717
11142,-197.44889965681864
11143,62.38974256914551
11144,-186.44535236927038
11145,-133.6082201956013
11146,305.02297895286466
11147,-46.022467592144736
11148,-42.281475985008115
11149,-174.61342313978014
11150,-221.81742427816766
11151,-177.58255371476776
11152,-1.6457791602113017
11153,92.19561472892593
11154,380.636643348123
11155,5.176285533507066
11156,-43.264137860360506
11157,138.5690976831351
11158,-644.2373399718066
11159,-264.0526485409812
11160,388.0771113359528
11161,-314.5755039675307
11162,68.59577885369708
11163,313.9025059586693
11164,-174.13638000550094
11165,75.24506091716566
11166,-48.30049653479216
11167,366.32813493054175
11168,-300.95317522451984
11169,52.295474972807256
11170,199.76450852884562
11171,-291.4521388811778
11172,-221.25525714195038
11173,-347.63373665011324
11174,-203.16973722565933
11175,-377.92297544460376
11176,-39.0599012387213
11177,-27.657708986923492
11178,-4.84006901108452
11179,387.69317018167203
11180,173.075211008616
11181,932.2704016789718
11182,-79.75948934966294
11183,140.83197737225032
11184,39.68402985812702
11185,443.5242080443136
11186,342.3599487202394
11187,-137.8579525840634
11188,596.3305304911726
11189,207.64692642350698
11190,-628.7444696897285
11191,498.517706498845
11192,-157.9392487400488
11193,351.107839765742
11194,21.711333535600264
11195,-147.85882005549377
11196,204.57246274928207
11197,29.474618249413705
11198,121.43392964124423
11199,-565.6199353865657
11200,-229.61058695852716
11201,-46.804477108742645
11202,686.9993413504835
11203,-439.3760081383566
11204,-564.3067809262272
11205,-449.4452387206121
11206,-187.0133755779532
11207,63.71447075230613
11208,226.53217961129087
11209,-238.26195886607536
11210,8.031752667966035
11211,-360.6886941851461
11212,-123.99311613868872
11213,-388.86461946300346
11214,21.025862631445985
11215,-301.5018712563042
11216,215.87740831289585
11217,403.5102100497992
11218,435.69760335692615
11219,-107.1009208837224
11220,186.04692078373597
